queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       398,       495,    253931,         0,      0.79,      0.05,      0.74,      0.00
       399,       439,    225207,         0,      0.71,      0.05,      0.66,      0.00
       400,      1842,    944603,         0,      2.66,      0.05,      2.61,      0.00
       401,      6729,   3451621,         0,      9.79,      0.05,      9.74,      0.00
       402,       899,    461111,         0,      1.33,      0.05,      1.28,      0.00
       403,       406,    208278,         0,      0.66,      0.05,      0.61,      0.00
       404,      1343,    687616,         0,      1.92,      0.05,      1.87,      0.00
       405,      1664,    853629,         0,      2.48,      0.05,      2.43,      0.00
       406,       405,    207764,         0,      0.66,      0.05,      0.61,      0.00
       407,       682,    349738,         0,      1.02,      0.05,      0.97,      0.00
       408,       529,    271377,         0,      0.92,      0.05,      0.87,      0.00
       409,       494,    253422,         0,      0.78,      0.05,      0.73,      0.00
       410,       553,    283578,         0,      0.83,      0.05,      0.78,      0.00
       411,       757,    388308,         0,      1.14,      0.05,      1.09,      0.00
