queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       827,       480,    815640,         0,      0.73,      0.04,      0.69,      0.00
       828,       301,    192948,         0,      0.48,      0.05,      0.43,      0.00
       829,       374,     79615,         0,      0.58,      0.05,      0.53,      0.00
       830,       548,    679166,         0,      0.83,      0.05,      0.78,      0.00
       831,       496,    957735,         0,      0.76,      0.04,      0.71,      0.00
       832,       500,    852100,         0,      0.76,      0.04,      0.71,      0.00
       833,       319,     64680,         0,      0.50,      0.05,      0.46,      0.00
       834,       471,      9703,         0,      0.72,      0.05,      0.67,      0.00
       835,       480,    537471,         0,      0.73,      0.05,      0.69,      0.00
       836,       313,     22350,         0,      0.50,      0.05,      0.45,      0.00
       837,       308,      7051,         0,      0.49,      0.05,      0.44,      0.00
       838,       361,     29101,         0,      0.57,      0.05,      0.52,      0.00
       839,       467,    534024,         0,      0.71,      0.05,      0.67,      0.00
       840,       356,     29813,         0,      0.54,      0.05,      0.49,      0.00
       841,       480,    537471,         0,      0.73,      0.04,      0.68,      0.00
       842,       316,    118909,         0,      0.50,      0.05,      0.45,      0.00
       843,       363,    428947,         0,      0.56,      0.04,      0.52,      0.00
       844,       302,    191902,         0,      0.48,      0.04,      0.43,      0.00
       845,       484,    862420,         0,      0.74,      0.04,      0.69,      0.00
       846,       339,     43592,         0,      0.53,      0.05,      0.48,      0.00
       847,       480,    537471,         0,      0.73,      0.05,      0.69,      0.00
       848,       338,    134658,         0,      0.53,      0.05,      0.48,      0.00
       849,       316,    118909,         0,      0.49,      0.05,      0.45,      0.00
       850,       480,    815640,         0,      0.73,      0.04,      0.68,      0.00
       851,       517,    990381,         0,      0.78,      0.04,      0.74,      0.00
       852,       484,    862420,         0,      0.74,      0.04,      0.69,      0.00
       853,       326,    126414,         0,      0.51,      0.05,      0.47,      0.00
       854,       489,     23896,         0,      0.75,      0.05,      0.70,      0.00
       855,       549,    156445,         0,      0.83,      0.05,      0.78,      0.00
       856,       306,    581064,         0,      0.48,      0.04,      0.43,      0.00
       857,       640,    794089,         0,      0.95,      0.05,      0.90,      0.00
       858,       322,     86306,         0,      0.50,      0.05,      0.46,      0.00
       859,       541,     66044,         0,      0.82,      0.05,      0.77,      0.00
       860,       336,      1648,         0,      0.52,      0.05,      0.48,      0.00
       861,       363,    110229,         0,      0.56,      0.05,      0.51,      0.00
       862,       311,    110499,         0,      0.49,      0.05,      0.44,      0.00
       863,       490,    697227,         0,      0.74,      0.04,      0.70,      0.00
       864,       337,    374822,         0,      0.52,      0.04,      0.48,      0.00
       865,       645,    721499,         0,      0.96,      0.05,      0.92,      0.00
       866,       645,    721499,         0,      0.97,      0.05,      0.92,      0.00
       867,       588,    242078,         0,      0.89,      0.05,      0.84,      0.00
       868,       342,    140017,         0,      0.53,      0.05,      0.48,      0.00
       869,       529,      9647,         0,      0.79,      0.05,      0.74,      0.00
       870,       421,    797728,         0,      0.64,      0.05,      0.60,      0.00
       871,       458,    570511,         0,      0.69,      0.05,      0.65,      0.00
       872,       326,     19490,         0,      0.51,      0.05,      0.47,      0.00
       873,       797,   1530154,         0,      1.19,      0.05,      1.14,      0.00
       874,       317,    365109,         0,      0.50,      0.05,      0.46,      0.00
       875,       304,     40827,         0,      0.48,      0.05,      0.43,      0.00
       876,       372,    456760,         0,      0.58,      0.04,      0.53,      0.00
       877,       372,    456760,         0,      0.58,      0.05,      0.53,      0.00
       878,       321,    176772,         0,      0.51,      0.05,      0.46,      0.00
       879,       373,    421465,         0,      0.58,      0.04,      0.53,      0.00
       880,       321,    176772,         0,      0.50,      0.04,      0.46,      0.00
       881,       353,    415656,         0,      0.55,      0.05,      0.50,      0.00
       882,       372,    456760,         0,      0.59,      0.05,      0.54,      0.00
       883,       399,     53632,         0,      0.62,      0.05,      0.57,      0.00
       884,       404,    463332,         0,      0.62,      0.04,      0.58,      0.00
       885,       355,     48428,         0,      0.56,      0.05,      0.51,      0.00
       886,       427,    514197,         0,      0.66,      0.05,      0.61,      0.00
       887,       343,     15807,         0,      0.54,      0.05,      0.49,      0.00
       888,       364,    455233,         0,      0.56,      0.04,      0.52,      0.00
       889,       333,      6641,         0,      0.53,      0.05,      0.48,      0.00
       890,       405,    407877,         0,      0.62,      0.04,      0.58,      0.00
       891,       405,    407877,         0,      0.62,      0.04,      0.58,      0.00
       892,       405,    407877,         0,      0.63,      0.04,      0.58,      0.00
       893,       405,    407877,         0,      0.62,      0.04,      0.57,      0.00
       894,       355,     80640,         0,      0.55,      0.05,      0.50,      0.00
       895,       329,      1636,         0,      0.52,      0.05,      0.46,      0.00
       896,       802,   1182501,         0,      1.18,      0.04,      1.13,      0.00
       897,       374,    151702,         0,      0.58,      0.05,      0.53,      0.00
       898,       322,     48758,         0,      0.50,      0.05,      0.46,      0.00
       899,       479,    892480,         0,      0.72,      0.04,      0.68,      0.00
       900,       332,     45052,         0,      0.52,      0.05,      0.47,      0.00
       901,       470,     65380,         0,      0.72,      0.05,      0.67,      0.00
       902,       354,    408689,         0,      0.55,      0.05,      0.50,      0.00
       903,       355,    129602,         0,      0.55,      0.05,      0.51,      0.00
       904,       426,      9890,         0,      0.66,      0.05,      0.61,      0.00
       905,       357,     11884,         0,      0.56,      0.05,      0.51,      0.00
       906,       380,      8037,         0,      0.59,      0.05,      0.54,      0.00
       907,       371,    394976,         0,      0.57,      0.05,      0.52,      0.00
       908,       371,    394976,         0,      0.57,      0.04,      0.53,      0.00
       909,       446,    660318,         0,      0.69,      0.04,      0.64,      0.00
       910,       306,    182798,         0,      0.49,      0.05,      0.44,      0.00
       911,       352,     54976,         0,      0.55,      0.05,      0.50,      0.00
       912,       663,     51025,         0,      1.00,      0.05,      0.95,      0.00
       913,       344,      1739,         0,      0.54,      0.05,      0.49,      0.00
       914,       347,    128017,         0,      0.55,      0.05,      0.50,      0.00
       915,       522,    644900,         0,      0.79,      0.05,      0.75,      0.00
       916,       325,    587871,         0,      0.52,      0.05,      0.47,      0.00
       917,       444,     34366,         0,      0.68,      0.05,      0.64,      0.00
       918,       522,    644900,         0,      0.80,      0.05,      0.75,      0.00
       919,       593,     13507,         0,      0.90,      0.05,      0.85,      0.00
       920,       367,    548483,         0,      0.55,      0.04,      0.51,      0.00
       921,       322,    186443,         0,      0.51,      0.05,      0.46,      0.00
       922,       414,    827361,         0,      0.64,      0.04,      0.60,      0.00
       923,       334,    182542,         0,      0.52,      0.05,      0.47,      0.00
       924,       350,    202857,         0,      0.54,      0.05,      0.50,      0.00
       925,       419,     45042,         0,      0.65,      0.05,      0.60,      0.00
       926,       416,    763077,         0,      0.64,      0.04,      0.59,      0.00
       927,       660,     85260,         0,      0.98,      0.05,      0.94,      0.00
       928,       414,     88275,         0,      0.63,      0.05,      0.59,      0.00
