queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       699,        27,     14146,         0,      0.11,      0.07,      0.04,      0.00
       700,        47,     24581,         0,      0.14,      0.07,      0.07,      0.00
       701,       274,    143302,         0,      0.46,      0.07,      0.39,      0.00
       702,      1619,    846737,         0,      2.35,      0.07,      2.28,      0.00
       703,       122,     63806,         0,      0.24,      0.07,      0.17,      0.00
       704,       129,     67467,         0,      0.25,      0.07,      0.18,      0.00
       705,     12385,   6477355,         0,     17.51,      0.07,     17.43,      0.00
       706,        20,     10480,         0,      0.10,      0.07,      0.03,      0.00
       707,        72,     37721,         0,      0.17,      0.07,      0.10,      0.00
       708,        40,     20920,         0,      0.13,      0.07,      0.06,      0.00
       709,       177,     92571,         0,      0.32,      0.07,      0.25,      0.00
       710,        16,      8384,         0,      0.09,      0.07,      0.02,      0.00
       711,        45,     23579,         0,      0.14,      0.07,      0.06,      0.00
       712,    368401, 192673723,         0,    521.12,      0.07,    520.93,      0.00
       713,        11,      5761,         0,      0.09,      0.07,      0.02,      0.00
       714,       181,     94663,         0,      0.33,      0.07,      0.26,      0.00
       715,        27,     14121,         0,      0.11,      0.07,      0.04,      0.00
       716,      1107,    578961,         0,      1.63,      0.07,      1.56,      0.00
       717,        20,     10460,         0,      0.10,      0.07,      0.03,      0.00
       718,        10,      5230,         0,      0.08,      0.07,      0.01,      0.00
       719,       127,     66421,         0,      0.25,      0.07,      0.18,      0.00
       720,     42762,  22364526,         0,     60.43,      0.07,     60.34,      0.00
       721,        13,      6812,         0,      0.09,      0.07,      0.02,      0.00
       722,       438,    229074,         0,      0.70,      0.07,      0.62,      0.00
       723,    233265, 121997595,         0,    330.53,      0.07,    330.38,      0.00
       724,     54024,  28254552,         0,     76.79,      0.07,     76.70,      0.00
       725,        15,      7857,         0,      0.09,      0.07,      0.02,      0.00
       726,        10,      5240,         0,      0.08,      0.07,      0.01,      0.00
       727,     21656,  11326088,         0,     30.93,      0.07,     30.85,      0.00
       728,        10,      5240,         0,      0.09,      0.07,      0.01,      0.00
       729,        35,     18335,         0,      0.12,      0.07,      0.05,      0.00
       730,    280875, 146897625,         0,    397.74,      0.07,    397.57,      0.00
       731,       232,    121336,         0,      0.41,      0.07,      0.34,      0.00
       732,       176,     92048,         0,      0.33,      0.07,      0.25,      0.00
       733,       100,     52300,         0,      0.22,      0.07,      0.14,      0.00
       734,     29821,  15596383,         0,     42.43,      0.07,     42.35,      0.00
       735,       148,     77404,         0,      0.28,      0.07,      0.21,      0.00
       736,        32,     16736,         0,      0.12,      0.07,      0.05,      0.00
       737,        34,     17816,         0,      0.12,      0.07,      0.05,      0.00
       738,        15,      7860,         0,      0.09,      0.07,      0.02,      0.00
