queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       395,        10,      1595,         0,      0.06,      0.05,      0.01,      0.00
       396,        11,       225,         0,      0.06,      0.05,      0.02,      0.00
       397,        11,      1356,         0,      0.06,      0.05,      0.02,      0.00
       398,        13,       766,         0,      0.07,      0.05,      0.02,      0.00
       399,        12,       769,         0,      0.07,      0.05,      0.02,      0.00
       400,        23,       652,         0,      0.08,      0.05,      0.03,      0.00
       401,        18,       704,         0,      0.08,      0.05,      0.03,      0.00
       402,        22,      1211,         0,      0.08,      0.05,      0.03,      0.00
       403,        15,      1618,         0,      0.07,      0.05,      0.02,      0.00
       404,        22,       431,         0,      0.08,      0.05,      0.03,      0.00
       405,        19,      1018,         0,      0.08,      0.05,      0.03,      0.00
       406,        10,       531,         0,      0.06,      0.05,      0.01,      0.00
       407,        19,       525,         0,      0.08,      0.05,      0.03,      0.00
       408,        10,      1470,         0,      0.06,      0.05,      0.01,      0.00
       409,        13,      1782,         0,      0.07,      0.05,      0.02,      0.00
       410,        14,       487,         0,      0.07,      0.05,      0.02,      0.00
       411,        15,       656,         0,      0.07,      0.05,      0.02,      0.00
       412,        18,       894,         0,      0.07,      0.05,      0.03,      0.00
       413,        10,       545,         0,      0.06,      0.05,      0.01,      0.00
       414,        29,       635,         0,      0.09,      0.05,      0.04,      0.00
       415,        11,       503,         0,      0.06,      0.05,      0.02,      0.00
       416,        14,       109,         0,      0.07,      0.05,      0.02,      0.00
       417,        11,       200,         0,      0.06,      0.05,      0.02,      0.00
       418,        36,       203,         0,      0.10,      0.05,      0.05,      0.00
       419,        12,      1288,         0,      0.06,      0.05,      0.02,      0.00
       420,        10,      2704,         0,      0.06,      0.05,      0.01,      0.00
       421,        10,       721,         0,      0.06,      0.05,      0.02,      0.00
       422,        12,       345,         0,      0.07,      0.05,      0.02,      0.00
       423,        11,        99,         0,      0.07,      0.05,      0.02,      0.00
